"","Track_Number","Slice_number","X","Y","Distance","Velocity","Pixel_value","Filename","X_centre","Y_centre","Radius","Distance_from_Centre","Include","condition"
"205",28,21,333,559,0,0,-11579846,"CG1648_4",327.5,577.5,210.5,19.3002590656188,FALSE,"CG1648 RNAi"
"206",28,22,333,559,0,0,-9672107,"CG1648_4",327.5,577.5,210.5,19.3002590656188,FALSE,"CG1648 RNAi"
"207",28,23,334,555,0.532,0.532,-12961748,"CG1648_4",327.5,577.5,210.5,23.4200768572607,FALSE,"CG1648 RNAi"
"208",28,24,335,555,0.129,0.129,-13290714,"CG1648_4",327.5,577.5,210.5,23.7170824512628,FALSE,"CG1648 RNAi"
"209",28,25,337,552,0.465,0.465,-13092307,"CG1648_4",327.5,577.5,210.5,27.2121296483756,FALSE,"CG1648 RNAi"
"210",28,26,335,552,0.258,0.258,-12106699,"CG1648_4",327.5,577.5,210.5,26.580067720004,FALSE,"CG1648 RNAi"
"211",28,27,335,551,0.129,0.129,-11513284,"CG1648_4",327.5,577.5,210.5,27.5408787078408,FALSE,"CG1648 RNAi"
"212",28,28,335,551,0,0,-9803443,"CG1648_4",327.5,577.5,210.5,27.5408787078408,FALSE,"CG1648 RNAi"
"213",28,29,340,543,1.217,1.217,-12763342,"CG1648_4",327.5,577.5,210.5,36.6946862638175,FALSE,"CG1648 RNAi"
"214",28,30,347,543,0.903,0.903,-12829135,"CG1648_4",327.5,577.5,210.5,39.6295344408687,FALSE,"CG1648 RNAi"
"215",28,31,347,538,0.645,0.645,-12500683,"CG1648_4",327.5,577.5,210.5,44.0511066830335,FALSE,"CG1648 RNAi"
"216",28,32,347,535,0.387,0.387,-12631756,"CG1648_4",327.5,577.5,210.5,46.7600256629527,FALSE,"CG1648 RNAi"
"217",28,33,347,534,0.129,0.129,-12303821,"CG1648_4",327.5,577.5,210.5,47.6707457462121,FALSE,"CG1648 RNAi"
"218",28,34,350,532,0.465,0.465,-12434378,"CG1648_4",327.5,577.5,210.5,50.7592356128419,FALSE,"CG1648 RNAi"
"219",28,35,351,544,1.553,1.553,-12829648,"CG1648_4",327.5,577.5,210.5,40.9206549312202,FALSE,"CG1648 RNAi"
"220",28,36,355,544,0.516,0.516,-11974088,"CG1648_4",327.5,577.5,210.5,43.3416658655387,FALSE,"CG1648 RNAi"
"221",28,37,357,542,0.365,0.365,-11777223,"CG1648_4",327.5,577.5,210.5,46.1573396113771,FALSE,"CG1648 RNAi"
"222",28,38,363,539,0.865,0.865,-12434385,"CG1648_4",327.5,577.5,210.5,52.3688838911047,FALSE,"CG1648 RNAi"
"223",28,39,365,537,0.365,0.365,-12434128,"CG1648_4",327.5,577.5,210.5,55.1951084789223,FALSE,"CG1648 RNAi"
"224",28,40,371,532,1.008,1.008,-7372200,"CG1648_4",327.5,577.5,210.5,62.9483915600709,FALSE,"CG1648 RNAi"
"225",28,41,369,533,0.288,0.288,-8293807,"CG1648_4",327.5,577.5,210.5,60.8481717063052,FALSE,"CG1648 RNAi"
"226",28,42,374,529,0.826,0.826,-7306920,"CG1648_4",327.5,577.5,210.5,67.1900290221697,FALSE,"CG1648 RNAi"
"227",28,43,376,531,0.365,0.365,-7373230,"CG1648_4",327.5,577.5,210.5,67.1900290221697,FALSE,"CG1648 RNAi"
"228",28,44,383,532,0.912,0.912,-7504299,"CG1648_4",327.5,577.5,210.5,71.7669840525572,FALSE,"CG1648 RNAi"
"229",28,45,382,532,0.129,0.129,-7110309,"CG1648_4",327.5,577.5,210.5,70.9964787859229,FALSE,"CG1648 RNAi"
"230",28,46,381,525,0.912,0.912,-7701425,"CG1648_4",327.5,577.5,210.5,74.95665414091,FALSE,"CG1648 RNAi"
"231",28,47,385,525,0.516,0.516,-7898804,"CG1648_4",327.5,577.5,210.5,77.8620575119872,FALSE,"CG1648 RNAi"
"232",29,2,326,608,3.633,3.633,-12896209,"CG1648_5",327.5,577.5,210.5,30.5368629692049,FALSE,"CG1648 RNAi"
"233",29,3,326,608,0,0,-12960979,"CG1648_5",327.5,577.5,210.5,30.5368629692049,FALSE,"CG1648 RNAi"
"234",29,4,325,609,0.182,0.182,-12697549,"CG1648_5",327.5,577.5,210.5,31.5990506186499,FALSE,"CG1648 RNAi"
"235",29,5,324,610,0.182,0.182,-13223893,"CG1648_5",327.5,577.5,210.5,32.6879182573623,FALSE,"CG1648 RNAi"
"236",29,6,324,610,0,0,-13158100,"CG1648_5",327.5,577.5,210.5,32.6879182573623,FALSE,"CG1648 RNAi"
"237",29,7,322,614,0.577,0.577,-13026512,"CG1648_5",327.5,577.5,210.5,36.9120576505835,FALSE,"CG1648 RNAi"
"238",29,8,321,619,0.658,0.658,-13026514,"CG1648_5",327.5,577.5,210.5,42.0059519592164,FALSE,"CG1648 RNAi"
"239",29,9,320,627,1.04,1.04,-12828622,"CG1648_5",327.5,577.5,210.5,50.0649578048359,FALSE,"CG1648 RNAi"
"240",29,10,322,637,1.316,1.316,-12895188,"CG1648_5",327.5,577.5,210.5,59.7536609757093,FALSE,"CG1648 RNAi"
"241",29,11,324,645,1.064,1.064,-7701676,"CG1648_5",327.5,577.5,210.5,67.5906798308761,FALSE,"CG1648 RNAi"
"242",29,12,326,655,1.316,1.316,-7373479,"CG1648_5",327.5,577.5,210.5,77.5145147698158,FALSE,"CG1648 RNAi"
"243",29,13,326,660,0.645,0.645,-7373481,"CG1648_5",327.5,577.5,210.5,82.5136352368504,FALSE,"CG1648 RNAi"
"244",29,14,330,668,1.154,1.154,-7636653,"CG1648_5",327.5,577.5,210.5,90.5345238016968,FALSE,"CG1648 RNAi"
"245",29,15,333,677,1.224,1.224,-7701678,"CG1648_5",327.5,577.5,210.5,99.6518941114518,FALSE,"CG1648 RNAi"
"246",29,16,338,685,1.217,1.217,-12500178,"CG1648_5",327.5,577.5,210.5,108.011573453959,FALSE,"CG1648 RNAi"
"247",29,17,344,695,1.504,1.504,-12828108,"CG1648_5",327.5,577.5,210.5,118.652855001471,FALSE,"CG1648 RNAi"
"248",29,18,348,700,0.826,0.826,-11907523,"CG1648_5",327.5,577.5,210.5,124.203462109556,FALSE,"CG1648 RNAi"
"249",29,19,354,708,1.29,1.29,-12828108,"CG1648_5",327.5,577.5,210.5,133.163433419239,FALSE,"CG1648 RNAi"
"250",29,20,360,719,1.616,1.616,-12565453,"CG1648_5",327.5,577.5,210.5,145.184365549463,FALSE,"CG1648 RNAi"
"251",29,21,362,723,0.577,0.577,-9081009,"CG1648_5",327.5,577.5,210.5,149.534277006979,FALSE,"CG1648 RNAi"
"252",29,22,368,731,1.29,1.29,-7436962,"CG1648_5",327.5,577.5,210.5,158.752952728445,FALSE,"CG1648 RNAi"
"253",29,23,375,736,1.11,1.11,-8423861,"CG1648_5",327.5,577.5,210.5,165.464497702679,FALSE,"CG1648 RNAi"
"254",29,24,382,741,1.11,1.11,-8029353,"CG1648_5",327.5,577.5,210.5,172.344132479177,FALSE,"CG1648 RNAi"
"255",29,25,390,747,1.29,1.29,-7963049,"CG1648_5",327.5,577.5,210.5,180.655749977685,FALSE,"CG1648 RNAi"
"256",29,26,400,755,1.652,1.652,-11513535,"CG1648_5",327.5,577.5,210.5,191.73549488814,FALSE,"CG1648 RNAi"
"257",29,27,409,759,1.271,1.271,-12695237,"CG1648_5",327.5,577.5,210.5,198.95853839431,FALSE,"CG1648 RNAi"
"258",29,28,418,765,1.395,1.395,-12892357,"CG1648_5",327.5,577.5,210.5,208.198222855047,FALSE,"CG1648 RNAi"
"259",29,29,423,767,0.695,0.695,-13814486,"CG1648_5",327.5,577.5,210.5,212.203911368287,TRUE,"CG1648 RNAi"
"260",29,30,431,766,1.04,1.04,-12169412,"CG1648_5",327.5,577.5,210.5,215.04534405562,TRUE,"CG1648 RNAi"
"261",29,31,436,769,0.752,0.752,-10788525,"CG1648_5",327.5,577.5,210.5,220.101113127581,TRUE,"CG1648 RNAi"
"262",29,32,446,772,1.347,1.347,-13288657,"CG1648_5",327.5,577.5,210.5,227.755351199483,TRUE,"CG1648 RNAi"
"263",29,33,450,771,0.532,0.532,-11644349,"CG1648_5",327.5,577.5,210.5,229.016374960394,TRUE,"CG1648 RNAi"
"264",29,34,456,766,1.008,1.008,-13092308,"CG1648_5",327.5,577.5,210.5,228.132636858473,TRUE,"CG1648 RNAi"
"265",29,35,464,760,1.29,1.29,-14078943,"CG1648_5",327.5,577.5,210.5,227.900197454939,TRUE,"CG1648 RNAi"
"266",29,36,461,753,0.982,0.982,-10394533,"CG1648_5",327.5,577.5,210.5,220.505101981791,TRUE,"CG1648 RNAi"
"267",29,37,464,749,0.645,0.645,-10131363,"CG1648_5",327.5,577.5,210.5,219.190556365916,TRUE,"CG1648 RNAi"
"268",29,38,470,743,1.095,1.095,-11118266,"CG1648_5",327.5,577.5,210.5,218.395283831863,TRUE,"CG1648 RNAi"
"269",29,39,473,737,0.865,0.865,-12105674,"CG1648_5",327.5,577.5,210.5,215.894650234785,TRUE,"CG1648 RNAi"
"270",29,40,472,743,0.785,0.785,-9474471,"CG1648_5",327.5,577.5,210.5,219.705484683473,TRUE,"CG1648 RNAi"
"271",29,41,483,745,1.442,1.442,-12303049,"CG1648_5",327.5,577.5,210.5,228.553057297425,TRUE,"CG1648 RNAi"
"272",29,42,474,741,1.271,1.271,-11580349,"CG1648_5",327.5,577.5,210.5,219.532457736891,TRUE,"CG1648 RNAi"
"273",29,43,464,733,1.652,1.652,-11907772,"CG1648_5",327.5,577.5,210.5,206.911816965586,FALSE,"CG1648 RNAi"
"274",29,44,463,729,0.532,0.532,-10591920,"CG1648_5",327.5,577.5,210.5,203.254766241778,FALSE,"CG1648 RNAi"
"275",29,45,462,724,0.658,0.658,-11645123,"CG1648_5",327.5,577.5,210.5,198.878103369878,FALSE,"CG1648 RNAi"
"276",29,46,460,717,0.939,0.939,-10066608,"CG1648_5",327.5,577.5,210.5,192.396725543862,FALSE,"CG1648 RNAi"
"277",29,47,458,712,0.695,0.695,-11515352,"CG1648_5",327.5,577.5,210.5,187.404642418484,FALSE,"CG1648 RNAi"
"278",30,2,335,544,4.938,4.938,-10527158,"CG1648_6",327.5,577.5,210.5,34.3292877875437,FALSE,"CG1648 RNAi"
"279",30,3,329,546,0.816,0.816,-12106440,"CG1648_6",327.5,577.5,210.5,31.535694062443,FALSE,"CG1648 RNAi"
"280",30,4,329,547,0.129,0.129,-11315905,"CG1648_6",327.5,577.5,210.5,30.5368629692049,FALSE,"CG1648 RNAi"
"281",30,5,326,544,0.547,0.547,-13289687,"CG1648_6",327.5,577.5,210.5,33.5335652742144,FALSE,"CG1648 RNAi"
"282",30,6,330,546,0.577,0.577,-10133940,"CG1648_6",327.5,577.5,210.5,31.5990506186499,FALSE,"CG1648 RNAi"
"283",30,7,329,546,0.129,0.129,-9409966,"CG1648_6",327.5,577.5,210.5,31.535694062443,FALSE,"CG1648 RNAi"
"284",30,8,329,546,0,0,-9803695,"CG1648_6",327.5,577.5,210.5,31.535694062443,FALSE,"CG1648 RNAi"
"285",30,9,330,546,0.129,0.129,-10526909,"CG1648_6",327.5,577.5,210.5,31.5990506186499,FALSE,"CG1648 RNAi"
"286",30,10,332,550,0.577,0.577,-10067637,"CG1648_6",327.5,577.5,210.5,27.8657495861855,FALSE,"CG1648 RNAi"
"287",30,11,334,552,0.365,0.365,-13948905,"CG1648_6",327.5,577.5,210.5,26.3153947338815,FALSE,"CG1648 RNAi"
"288",30,12,331,560,1.102,1.102,-8359097,"CG1648_6",327.5,577.5,210.5,17.8465682975747,FALSE,"CG1648 RNAi"
"289",30,13,331,552,1.032,1.032,-7567253,"CG1648_6",327.5,577.5,210.5,25.7390753524675,FALSE,"CG1648 RNAi"
"290",30,14,323,554,1.064,1.064,-12829913,"CG1648_6",327.5,577.5,210.5,23.9269722280108,FALSE,"CG1648 RNAi"
"291",30,15,331,542,1.86,1.86,-10526640,"CG1648_6",327.5,577.5,210.5,35.6721179634739,FALSE,"CG1648 RNAi"
"292",30,16,325,546,0.93,0.93,-13224155,"CG1648_6",327.5,577.5,210.5,31.5990506186499,FALSE,"CG1648 RNAi"
"293",30,17,339,541,1.918,1.918,-12565971,"CG1648_6",327.5,577.5,210.5,38.2687862363049,FALSE,"CG1648 RNAi"
"294",30,18,337,534,0.939,0.939,-12566739,"CG1648_6",327.5,577.5,210.5,44.5252737217864,FALSE,"CG1648 RNAi"
"295",30,19,337,529,0.645,0.645,-12697550,"CG1648_6",327.5,577.5,210.5,49.4216551726063,FALSE,"CG1648 RNAi"
"296",30,20,336,528,0.182,0.182,-11712460,"CG1648_6",327.5,577.5,210.5,50.2244960153907,FALSE,"CG1648 RNAi"
"297",30,21,335,524,0.532,0.532,-12435153,"CG1648_6",327.5,577.5,210.5,54.0231431888223,FALSE,"CG1648 RNAi"
"298",30,22,335,515,1.161,1.161,-7373230,"CG1648_6",327.5,577.5,210.5,62.9483915600709,FALSE,"CG1648 RNAi"
"299",30,23,335,510,0.645,0.645,-8294845,"CG1648_6",327.5,577.5,210.5,67.9153885360306,FALSE,"CG1648 RNAi"
"300",30,24,335,510,0,0,-9347533,"CG1648_6",327.5,577.5,210.5,67.9153885360306,FALSE,"CG1648 RNAi"
"301",30,25,335,505,0.645,0.645,-10596572,"CG1648_6",327.5,577.5,210.5,72.8868986855663,FALSE,"CG1648 RNAi"
"302",30,26,335,499,0.774,0.774,-9346505,"CG1648_6",327.5,577.5,210.5,78.8574663554441,FALSE,"CG1648 RNAi"
"303",30,27,336,492,0.912,0.912,-9477836,"CG1648_6",327.5,577.5,210.5,85.9214757787598,FALSE,"CG1648 RNAi"
"304",30,28,336,486,0.774,0.774,-9675985,"CG1648_6",327.5,577.5,210.5,91.8939606285418,FALSE,"CG1648 RNAi"
"305",30,29,335,479,0.912,0.912,-8818356,"CG1648_6",327.5,577.5,210.5,98.7851203370224,FALSE,"CG1648 RNAi"
"306",30,30,337,470,1.189,1.189,-12632018,"CG1648_6",327.5,577.5,210.5,107.918951069773,FALSE,"CG1648 RNAi"
"307",30,31,337,466,0.516,0.516,-11646150,"CG1648_6",327.5,577.5,210.5,111.903976694307,FALSE,"CG1648 RNAi"
"308",30,32,335,464,0.365,0.365,-13027292,"CG1648_6",327.5,577.5,210.5,113.747527445655,FALSE,"CG1648 RNAi"
"309",30,33,334,457,0.912,0.912,-12172496,"CG1648_6",327.5,577.5,210.5,120.675183861472,FALSE,"CG1648 RNAi"
"310",30,34,333,451,0.785,0.785,-11317185,"CG1648_6",327.5,577.5,210.5,126.619508765435,FALSE,"CG1648 RNAi"
"311",30,35,333,451,0,0,-10790079,"CG1648_6",327.5,577.5,210.5,126.619508765435,FALSE,"CG1648 RNAi"
"312",30,36,333,444,0.903,0.903,-10724795,"CG1648_6",327.5,577.5,210.5,133.613247846162,FALSE,"CG1648 RNAi"
"313",30,37,333,442,0.258,0.258,-10726077,"CG1648_6",327.5,577.5,210.5,135.611577676834,FALSE,"CG1648 RNAi"
"314",30,38,332,436,0.785,0.785,-12635890,"CG1648_6",327.5,577.5,210.5,141.571536687288,FALSE,"CG1648 RNAi"
"315",30,39,331,429,0.912,0.912,-9281226,"CG1648_6",327.5,577.5,210.5,148.541240064839,FALSE,"CG1648 RNAi"
"316",30,40,327,419,1.389,1.389,-7504815,"CG1648_6",327.5,577.5,210.5,158.500788641571,FALSE,"CG1648 RNAi"
"317",30,41,328,416,0.408,0.408,-9611219,"CG1648_6",327.5,577.5,210.5,161.500773991953,FALSE,"CG1648 RNAi"
"318",30,42,327,408,1.04,1.04,-10597600,"CG1648_6",327.5,577.5,210.5,169.500737461523,FALSE,"CG1648 RNAi"
"319",30,43,326,402,0.785,0.785,-7307949,"CG1648_6",327.5,577.5,210.5,175.506410139345,FALSE,"CG1648 RNAi"
"320",30,44,325,395,0.912,0.912,-10002616,"CG1648_6",327.5,577.5,210.5,182.51712248444,FALSE,"CG1648 RNAi"
"321",30,45,325,390,0.645,0.645,-7765143,"CG1648_6",327.5,577.5,210.5,187.516665925992,FALSE,"CG1648 RNAi"
"322",30,46,325,380,1.29,1.29,-11579847,"CG1648_6",327.5,577.5,210.5,197.515822151037,FALSE,"CG1648 RNAi"
"323",30,47,325,374,0.774,0.774,-11448773,"CG1648_6",327.5,577.5,210.5,203.515355686002,FALSE,"CG1648 RNAi"
"324",31,2,322,598,2.204,2.204,-12961232,"CG1648_7",327.5,577.5,210.5,21.2249852767911,FALSE,"CG1648 RNAi"
"325",31,3,322,598,0,0,-13092307,"CG1648_7",327.5,577.5,210.5,21.2249852767911,FALSE,"CG1648 RNAi"
"326",31,4,322,598,0,0,-13092046,"CG1648_7",327.5,577.5,210.5,21.2249852767911,FALSE,"CG1648 RNAi"
"327",31,5,322,598,0,0,-13092820,"CG1648_7",327.5,577.5,210.5,21.2249852767911,FALSE,"CG1648 RNAi"
"328",31,6,322,598,0,0,-12829648,"CG1648_7",327.5,577.5,210.5,21.2249852767911,FALSE,"CG1648 RNAi"
"329",31,7,321,600,0.288,0.288,-12960468,"CG1648_7",327.5,577.5,210.5,23.4200768572607,FALSE,"CG1648 RNAi"
"330",31,8,321,600,0,0,-13026514,"CG1648_7",327.5,577.5,210.5,23.4200768572607,FALSE,"CG1648 RNAi"
"331",31,9,319,597,0.465,0.465,-12894928,"CG1648_7",327.5,577.5,210.5,21.2720473861826,FALSE,"CG1648 RNAi"
"332",31,10,319,597,0,0,-12500170,"CG1648_7",327.5,577.5,210.5,21.2720473861826,FALSE,"CG1648 RNAi"
"333",31,11,319,597,0,0,-12894928,"CG1648_7",327.5,577.5,210.5,21.2720473861826,FALSE,"CG1648 RNAi"
"334",31,12,329,601,1.389,1.389,-13026515,"CG1648_7",327.5,577.5,210.5,23.5478236786332,FALSE,"CG1648 RNAi"
"335",31,13,335,609,1.29,1.29,-12894926,"CG1648_7",327.5,577.5,210.5,32.3805497173844,FALSE,"CG1648 RNAi"
"336",31,14,325,613,1.389,1.389,-13289684,"CG1648_7",327.5,577.5,210.5,35.5879192985485,FALSE,"CG1648 RNAi"
"337",31,15,323,619,0.816,0.816,-13026255,"CG1648_7",327.5,577.5,210.5,41.7432629294836,FALSE,"CG1648 RNAi"
"338",31,16,323,626,0.903,0.903,-12697549,"CG1648_7",327.5,577.5,210.5,48.7083155118302,FALSE,"CG1648 RNAi"
"339",31,17,323,635,1.161,1.161,-12565710,"CG1648_7",327.5,577.5,210.5,57.6758181563123,FALSE,"CG1648 RNAi"
"340",31,18,322,645,1.296,1.296,-7306657,"CG1648_7",327.5,577.5,210.5,67.7237033836751,FALSE,"CG1648 RNAi"
"341",31,19,322,653,1.032,1.032,-7175850,"CG1648_7",327.5,577.5,210.5,75.7000660501693,FALSE,"CG1648 RNAi"
"342",31,20,319,660,0.982,0.982,-7899827,"CG1648_7",327.5,577.5,210.5,82.936722867497,FALSE,"CG1648 RNAi"
"343",31,21,320,670,1.296,1.296,-7176104,"CG1648_7",327.5,577.5,210.5,92.8035559663529,FALSE,"CG1648 RNAi"
"344",31,22,319,677,0.912,0.912,-8096436,"CG1648_7",327.5,577.5,210.5,99.8624053385457,FALSE,"CG1648 RNAi"
"345",31,23,320,690,1.682,1.682,-12565451,"CG1648_7",327.5,577.5,210.5,112.749722837797,FALSE,"CG1648 RNAi"
"346",31,24,323,696,0.865,0.865,-12368072,"CG1648_7",327.5,577.5,210.5,118.585412256314,FALSE,"CG1648 RNAi"
"347",31,25,327,706,1.389,1.389,-13223383,"CG1648_7",327.5,577.5,210.5,128.500972758964,FALSE,"CG1648 RNAi"
"348",31,26,330,718,1.596,1.596,-12828622,"CG1648_7",327.5,577.5,210.5,140.522240232641,FALSE,"CG1648 RNAi"
"349",31,27,335,726,1.217,1.217,-11580883,"CG1648_7",327.5,577.5,210.5,148.689273318555,FALSE,"CG1648 RNAi"
"350",31,28,341,732,1.095,1.095,-7898536,"CG1648_7",327.5,577.5,210.5,155.088684306754,FALSE,"CG1648 RNAi"
"351",31,29,342,742,1.296,1.296,-7831720,"CG1648_7",327.5,577.5,210.5,165.137821228209,FALSE,"CG1648 RNAi"
"352",31,30,348,745,0.865,0.865,-8884149,"CG1648_7",327.5,577.5,210.5,168.749814814713,FALSE,"CG1648 RNAi"
"353",31,31,355,752,1.277,1.277,-8951486,"CG1648_7",327.5,577.5,210.5,176.653615870154,FALSE,"CG1648 RNAi"
"354",31,32,361,762,1.504,1.504,-9146285,"CG1648_7",327.5,577.5,210.5,187.516665925992,FALSE,"CG1648 RNAi"
"355",31,33,367,762,0.774,0.774,-9606316,"CG1648_7",327.5,577.5,210.5,188.68094763383,FALSE,"CG1648 RNAi"
"356",31,34,375,768,1.29,1.29,-11906493,"CG1648_7",327.5,577.5,210.5,196.332625918363,FALSE,"CG1648 RNAi"
"357",31,35,381,776,1.29,1.29,-13156809,"CG1648_7",327.5,577.5,210.5,205.583316443723,FALSE,"CG1648 RNAi"
"358",31,36,392,785,1.833,1.833,-12104122,"CG1648_7",327.5,577.5,210.5,217.293580208896,TRUE,"CG1648 RNAi"
"359",31,37,404,784,1.553,1.553,-12958660,"CG1648_7",327.5,577.5,210.5,220.214667994664,TRUE,"CG1648 RNAi"
"360",31,38,414,788,1.389,1.389,-9473182,"CG1648_7",327.5,577.5,210.5,227.579656384309,TRUE,"CG1648 RNAi"
"361",31,39,424,783,1.442,1.442,-13552346,"CG1648_7",327.5,577.5,210.5,227.029733735474,TRUE,"CG1648 RNAi"
"362",31,40,431,780,0.982,0.982,-10985649,"CG1648_7",327.5,577.5,210.5,227.417017832879,TRUE,"CG1648 RNAi"
"363",31,41,417,786,1.965,1.965,-11973577,"CG1648_7",327.5,577.5,210.5,226.897553975357,TRUE,"CG1648 RNAi"
"364",31,42,413,790,0.73,0.73,-8948126,"CG1648_7",327.5,577.5,210.5,229.055670089173,TRUE,"CG1648 RNAi"
"365",31,43,420,778,1.792,1.792,-10853805,"CG1648_7",327.5,577.5,210.5,220.808740769019,TRUE,"CG1648 RNAi"
"366",31,44,432,777,1.553,1.553,-13025485,"CG1648_7",327.5,577.5,210.5,225.212122231464,TRUE,"CG1648 RNAi"
"367",31,45,443,772,1.559,1.559,-13617622,"CG1648_7",327.5,577.5,210.5,226.208974180955,TRUE,"CG1648 RNAi"
"368",31,46,448,770,0.695,0.695,-11907780,"CG1648_7",327.5,577.5,210.5,227.104601450521,TRUE,"CG1648 RNAi"
"369",31,47,451,767,0.547,0.547,-12763342,"CG1648_7",327.5,577.5,210.5,226.19129072535,TRUE,"CG1648 RNAi"
"370",32,2,345,571,2.544,2.544,-12895704,"CG1648_8",327.5,577.5,210.5,18.6681547025945,FALSE,"CG1648 RNAi"
"371",32,3,346,573,0.288,0.288,-12501200,"CG1648_8",327.5,577.5,210.5,19.0394327646598,FALSE,"CG1648 RNAi"
"372",32,4,350,573,0.516,0.516,-13026255,"CG1648_8",327.5,577.5,210.5,22.9455878111675,FALSE,"CG1648 RNAi"
"373",32,5,350,573,0,0,-13093334,"CG1648_8",327.5,577.5,210.5,22.9455878111675,FALSE,"CG1648 RNAi"
"374",32,6,356,565,1.29,1.29,-13223891,"CG1648_8",327.5,577.5,210.5,31.1207326391909,FALSE,"CG1648 RNAi"
"375",32,7,353,567,0.465,0.465,-11841987,"CG1648_8",327.5,577.5,210.5,27.5771644662754,FALSE,"CG1648 RNAi"
"376",32,8,358,565,0.695,0.695,-13355479,"CG1648_8",327.5,577.5,210.5,32.962099447699,FALSE,"CG1648 RNAi"
"377",32,9,360,562,0.465,0.465,-12501711,"CG1648_8",327.5,577.5,210.5,36.0069437747777,FALSE,"CG1648 RNAi"
"378",32,10,364,557,0.826,0.826,-13092305,"CG1648_8",327.5,577.5,210.5,41.862871377869,FALSE,"CG1648 RNAi"
"379",32,11,368,555,0.577,0.577,-13026001,"CG1648_8",327.5,577.5,210.5,46.3303356344415,FALSE,"CG1648 RNAi"
"380",32,12,371,551,0.645,0.645,-12829395,"CG1648_8",327.5,577.5,210.5,50.9362346468602,FALSE,"CG1648 RNAi"
"381",32,13,375,549,0.577,0.577,-13158362,"CG1648_8",327.5,577.5,210.5,55.3940430010304,FALSE,"CG1648 RNAi"
"382",32,14,380,542,1.11,1.11,-7768239,"CG1648_8",327.5,577.5,210.5,63.3758629132574,FALSE,"CG1648 RNAi"
"383",32,15,385,539,0.752,0.752,-7635885,"CG1648_8",327.5,577.5,210.5,69.1989884319128,FALSE,"CG1648 RNAi"
"384",32,16,391,534,1.008,1.008,-7242154,"CG1648_8",327.5,577.5,210.5,76.970773674168,FALSE,"CG1648 RNAi"
"385",32,17,394,532,0.465,0.465,-8228538,"CG1648_8",327.5,577.5,210.5,80.5760510325494,FALSE,"CG1648 RNAi"
"386",32,18,398,524,1.154,1.154,-8623809,"CG1648_8",327.5,577.5,210.5,88.5014124181078,FALSE,"CG1648 RNAi"
"387",32,19,402,520,0.73,0.73,-7701678,"CG1648_8",327.5,577.5,210.5,94.1089793802908,FALSE,"CG1648 RNAi"
"388",32,20,404,515,0.695,0.695,-8622778,"CG1648_8",327.5,577.5,210.5,98.7851203370224,FALSE,"CG1648 RNAi"
"389",32,21,410,506,1.395,1.395,-12632786,"CG1648_8",327.5,577.5,210.5,109.171882827036,FALSE,"CG1648 RNAi"
"390",32,22,411,499,0.912,0.912,-11515080,"CG1648_8",327.5,577.5,210.5,114.605846273216,FALSE,"CG1648 RNAi"
"391",32,23,416,492,1.11,1.11,-12106699,"CG1648_8",327.5,577.5,210.5,123.054865811962,FALSE,"CG1648 RNAi"
"392",32,24,418,487,0.695,0.695,-13027290,"CG1648_8",327.5,577.5,210.5,127.986327394765,FALSE,"CG1648 RNAi"
"393",32,25,420,482,0.695,0.695,-10330555,"CG1648_8",327.5,577.5,210.5,132.952999214008,FALSE,"CG1648 RNAi"
"394",32,26,424,474,1.154,1.154,-10727119,"CG1648_8",327.5,577.5,210.5,141.507950306688,FALSE,"CG1648 RNAi"
"395",32,27,429,467,1.11,1.11,-11189223,"CG1648_8",327.5,577.5,210.5,150.041660881237,FALSE,"CG1648 RNAi"
"396",32,28,435,459,1.29,1.29,-7241643,"CG1648_8",327.5,577.5,210.5,159.995312431333,FALSE,"CG1648 RNAi"
"397",32,29,437,455,0.577,0.577,-9544909,"CG1648_8",327.5,577.5,210.5,164.306116745543,FALSE,"CG1648 RNAi"
"398",32,30,442,447,1.217,1.217,-8294585,"CG1648_8",327.5,577.5,210.5,173.610195553141,FALSE,"CG1648 RNAi"
"399",32,31,446,438,1.271,1.271,-9807555,"CG1648_8",327.5,577.5,210.5,183.036881529379,FALSE,"CG1648 RNAi"
"400",32,32,450,432,0.93,0.93,-10725828,"CG1648_8",327.5,577.5,210.5,190.201209249573,FALSE,"CG1648 RNAi"
"401",32,33,456,424,1.29,1.29,-10132913,"CG1648_8",327.5,577.5,210.5,200.18616335801,FALSE,"CG1648 RNAi"
"402",32,34,462,415,1.395,1.395,-11052733,"CG1648_8",327.5,577.5,210.5,210.941935138559,TRUE,"CG1648 RNAi"
"403",32,35,466,403,1.632,1.632,-11975632,"CG1648_8",327.5,577.5,210.5,222.783527218688,TRUE,"CG1648 RNAi"
"404",32,36,472,398,1.008,1.008,-10066607,"CG1648_8",327.5,577.5,210.5,230.435457341096,TRUE,"CG1648 RNAi"
"405",32,37,470,388,1.316,1.316,-11120582,"CG1648_8",327.5,577.5,210.5,237.10018979326,TRUE,"CG1648 RNAi"
"406",32,38,467,386,0.465,0.465,-9936310,"CG1648_8",327.5,577.5,210.5,236.922983266715,TRUE,"CG1648 RNAi"
"407",32,39,478,395,1.833,1.833,-9804722,"CG1648_8",327.5,577.5,210.5,236.551262943151,TRUE,"CG1648 RNAi"
"408",32,40,484,405,1.504,1.504,-12039877,"CG1648_8",327.5,577.5,210.5,232.913073913853,TRUE,"CG1648 RNAi"
